state,date,division,index
Melaka,2023/7/1,6,123.3
Melaka,2023/8/1,6,124
Melaka,2023/9/1,6,123.9
Melaka,2023/10/1,6,124
Melaka,2023/11/1,6,124.5
Melaka,2023/12/1,6,124.5
Melaka,2024/1/1,6,124.6
Melaka,2024/2/1,6,124.6
Melaka,2024/3/1,6,124.8
Melaka,2024/4/1,6,124.5
Melaka,2024/5/1,6,124.8
Melaka,2024/6/1,6,124.8
Melaka,2024/7/1,6,124.7
Melaka,2024/8/1,6,125.2
Melaka,2024/9/1,6,124.9
Melaka,2024/10/1,6,125.5
Melaka,2024/11/1,6,125.5
Melaka,2024/12/1,6,125.8
Melaka,2025/1/1,6,125.9
Melaka,2025/2/1,6,125.8
Melaka,2025/3/1,6,127.4
Melaka,2025/4/1,6,127.1
Melaka,2025/5/1,6,127.1
Melaka,2025/6/1,6,126
Melaka,2025/7/1,6,126.4
Melaka,2025/8/1,6,126.2
Melaka,2025/9/1,6,126.3
Melaka,2025/10/1,6,125.7
Melaka,2025/11/1,6,125.3
Melaka,2025/12/1,6,126.1
Melaka,2026/1/1,6,127.9
Melaka,2026/2/1,6,128.5
Melaka,2026/3/1,6,128.6
Negeri Sembilan,2010/1/1,6,99
Negeri Sembilan,2010/2/1,6,100.1
Negeri Sembilan,2010/3/1,6,99.3
Negeri Sembilan,2010/4/1,6,99.7
Negeri Sembilan,2010/5/1,6,99.8
Negeri Sembilan,2010/6/1,6,99.8
Negeri Sembilan,2010/7/1,6,99.8
Negeri Sembilan,2010/8/1,6,100.3
Negeri Sembilan,2010/9/1,6,100.4
Negeri Sembilan,2010/10/1,6,100.5
Negeri Sembilan,2010/11/1,6,100.5
Negeri Sembilan,2010/12/1,6,100.7
Negeri Sembilan,2011/1/1,6,106
Negeri Sembilan,2011/2/1,6,106.4
Negeri Sembilan,2011/3/1,6,101.2
Negeri Sembilan,2011/4/1,6,101.3
Negeri Sembilan,2011/5/1,6,101.3
Negeri Sembilan,2011/6/1,6,101.5
Negeri Sembilan,2011/7/1,6,102.8
Negeri Sembilan,2011/8/1,6,103.1
Negeri Sembilan,2011/9/1,6,103.1
Negeri Sembilan,2011/10/1,6,103.2
Negeri Sembilan,2011/11/1,6,103.2
Negeri Sembilan,2011/12/1,6,103.4
Negeri Sembilan,2012/1/1,6,103.4
Negeri Sembilan,2012/2/1,6,103.5
Negeri Sembilan,2012/3/1,6,103.5
Negeri Sembilan,2012/4/1,6,103.5
Negeri Sembilan,2012/5/1,6,103.6
Negeri Sembilan,2012/6/1,6,103.7
Negeri Sembilan,2012/7/1,6,103.6
Negeri Sembilan,2012/8/1,6,103.6
Negeri Sembilan,2012/9/1,6,103.6
Negeri Sembilan,2012/10/1,6,103.6
Negeri Sembilan,2012/11/1,6,103.7
Negeri Sembilan,2012/12/1,6,103.8
Negeri Sembilan,2013/1/1,6,104
Negeri Sembilan,2013/2/1,6,104.5
Negeri Sembilan,2013/3/1,6,104.5
Negeri Sembilan,2013/4/1,6,104.6
Negeri Sembilan,2013/5/1,6,105.5
Negeri Sembilan,2013/6/1,6,105.6
Negeri Sembilan,2013/7/1,6,106
Negeri Sembilan,2013/8/1,6,106.2
Negeri Sembilan,2013/9/1,6,106.5
Negeri Sembilan,2013/10/1,6,106.6
Negeri Sembilan,2013/11/1,6,107.5
Negeri Sembilan,2013/12/1,6,107.6
Negeri Sembilan,2014/1/1,6,107.8
Negeri Sembilan,2014/2/1,6,108
Negeri Sembilan,2014/3/1,6,108.1
Negeri Sembilan,2014/4/1,6,108.1
Negeri Sembilan,2014/5/1,6,108.3
Negeri Sembilan,2014/6/1,6,108.3
Negeri Sembilan,2014/7/1,6,108.4
Negeri Sembilan,2014/8/1,6,109
Negeri Sembilan,2014/9/1,6,109.2
Negeri Sembilan,2014/10/1,6,109.4
Negeri Sembilan,2014/11/1,6,109.4
Negeri Sembilan,2014/12/1,6,109.7
Negeri Sembilan,2015/1/1,6,110.2
Negeri Sembilan,2015/2/1,6,110.1
Negeri Sembilan,2015/3/1,6,112
Negeri Sembilan,2015/4/1,6,112.9
Negeri Sembilan,2015/5/1,6,113.4
Negeri Sembilan,2015/6/1,6,113.5
Negeri Sembilan,2015/7/1,6,114.1
Negeri Sembilan,2015/8/1,6,114.3
Negeri Sembilan,2015/9/1,6,114.8
Negeri Sembilan,2015/10/1,6,114.8
Negeri Sembilan,2015/11/1,6,115.1
Negeri Sembilan,2015/12/1,6,115.3
Negeri Sembilan,2016/1/1,6,115.4
Negeri Sembilan,2016/2/1,6,115.9
Negeri Sembilan,2016/3/1,6,116.3
Negeri Sembilan,2016/4/1,6,116.8
Negeri Sembilan,2016/5/1,6,117
Negeri Sembilan,2016/6/1,6,116.9
Negeri Sembilan,2016/7/1,6,117.2
Negeri Sembilan,2016/8/1,6,117.6
Negeri Sembilan,2016/9/1,6,117.6
Negeri Sembilan,2016/10/1,6,117.7
Negeri Sembilan,2016/11/1,6,117.7
Negeri Sembilan,2016/12/1,6,118
Negeri Sembilan,2017/1/1,6,119.7
Negeri Sembilan,2017/2/1,6,120.2
Negeri Sembilan,2017/3/1,6,120.2
Negeri Sembilan,2017/4/1,6,120.3
Negeri Sembilan,2017/5/1,6,120.6
Negeri Sembilan,2017/6/1,6,120.9
Negeri Sembilan,2017/7/1,6,121
Negeri Sembilan,2017/8/1,6,121.1
Negeri Sembilan,2017/9/1,6,121.3
Negeri Sembilan,2017/10/1,6,121.3
Negeri Sembilan,2017/11/1,6,121.2
Negeri Sembilan,2017/12/1,6,121.1
Negeri Sembilan,2018/1/1,6,121.2
Negeri Sembilan,2018/2/1,6,123
Negeri Sembilan,2018/3/1,6,123.3
Negeri Sembilan,2018/4/1,6,123.4
Negeri Sembilan,2018/5/1,6,123.9
Negeri Sembilan,2018/6/1,6,123.1
Negeri Sembilan,2018/7/1,6,123.4
Negeri Sembilan,2018/8/1,6,123.6
Negeri Sembilan,2018/9/1,6,123.6
Negeri Sembilan,2018/10/1,6,123.7
Negeri Sembilan,2018/11/1,6,124.3
Negeri Sembilan,2018/12/1,6,124.4
Negeri Sembilan,2019/1/1,6,124.6
Negeri Sembilan,2019/2/1,6,124.7
Negeri Sembilan,2019/3/1,6,124.9
Negeri Sembilan,2019/4/1,6,124.9
Negeri Sembilan,2019/5/1,6,125
Negeri Sembilan,2019/6/1,6,125.1
Negeri Sembilan,2019/7/1,6,125.1
Negeri Sembilan,2019/8/1,6,125.2
Negeri Sembilan,2019/9/1,6,125.2
Negeri Sembilan,2019/10/1,6,125.3
Negeri Sembilan,2019/11/1,6,125.3
Negeri Sembilan,2019/12/1,6,125.3
Negeri Sembilan,2020/1/1,6,125.4
Negeri Sembilan,2020/2/1,6,125.5
Negeri Sembilan,2020/3/1,6,125.7
Negeri Sembilan,2020/4/1,6,125.7
Negeri Sembilan,2020/5/1,6,125.9
Negeri Sembilan,2020/6/1,6,125.9
Negeri Sembilan,2020/7/1,6,125.9
Negeri Sembilan,2020/8/1,6,126.1
Negeri Sembilan,2020/9/1,6,126.1
Negeri Sembilan,2020/10/1,6,126
Negeri Sembilan,2020/11/1,6,126.3
Negeri Sembilan,2020/12/1,6,126.2
Negeri Sembilan,2021/1/1,6,125.9
Negeri Sembilan,2021/2/1,6,125.8
Negeri Sembilan,2021/3/1,6,126
Negeri Sembilan,2021/4/1,6,126
Negeri Sembilan,2021/5/1,6,126
Negeri Sembilan,2021/6/1,6,126
Negeri Sembilan,2021/7/1,6,126
Negeri Sembilan,2021/8/1,6,126.1
Negeri Sembilan,2021/9/1,6,126.1
Negeri Sembilan,2021/10/1,6,126.4
Negeri Sembilan,2021/11/1,6,126.5
Negeri Sembilan,2021/12/1,6,126.7
Negeri Sembilan,2022/1/1,6,126.8
Negeri Sembilan,2022/2/1,6,126.9
Negeri Sembilan,2022/3/1,6,126.9
Negeri Sembilan,2022/4/1,6,127
Negeri Sembilan,2022/5/1,6,127.4
Negeri Sembilan,2022/6/1,6,127.4
Negeri Sembilan,2022/7/1,6,127.4
Negeri Sembilan,2022/8/1,6,127.6
Negeri Sembilan,2022/9/1,6,127.6
Negeri Sembilan,2022/10/1,6,127.7
Negeri Sembilan,2022/11/1,6,127.7
Negeri Sembilan,2022/12/1,6,127.9
Negeri Sembilan,2023/1/1,6,127.9
Negeri Sembilan,2023/2/1,6,128.5
Negeri Sembilan,2023/3/1,6,128.6
Negeri Sembilan,2023/4/1,6,128.6
Negeri Sembilan,2023/5/1,6,128.6
Negeri Sembilan,2023/6/1,6,128.7
Negeri Sembilan,2023/7/1,6,129.1
Negeri Sembilan,2023/8/1,6,129.5
Negeri Sembilan,2023/9/1,6,129
Negeri Sembilan,2023/10/1,6,129
Negeri Sembilan,2023/11/1,6,129.1
Negeri Sembilan,2023/12/1,6,129.4
Negeri Sembilan,2024/1/1,6,129.4
Negeri Sembilan,2024/2/1,6,129.5
Negeri Sembilan,2024/3/1,6,129.7
Negeri Sembilan,2024/4/1,6,129.9
Negeri Sembilan,2024/5/1,6,130
Negeri Sembilan,2024/6/1,6,129.2
Negeri Sembilan,2024/7/1,6,129.2
Negeri Sembilan,2024/8/1,6,129.2
Negeri Sembilan,2024/9/1,6,129.2
Negeri Sembilan,2024/10/1,6,129.2
Negeri Sembilan,2024/11/1,6,129.6
Negeri Sembilan,2024/12/1,6,129.8
Negeri Sembilan,2025/1/1,6,129.8
Negeri Sembilan,2025/2/1,6,129.6
Negeri Sembilan,2025/3/1,6,130
Negeri Sembilan,2025/4/1,6,130.3
Negeri Sembilan,2025/5/1,6,130.6
Negeri Sembilan,2025/6/1,6,130.6
Negeri Sembilan,2025/7/1,6,131.1
Negeri Sembilan,2025/8/1,6,131.9
Negeri Sembilan,2025/9/1,6,132.6
Negeri Sembilan,2025/10/1,6,132.3
Negeri Sembilan,2025/11/1,6,132.4
Negeri Sembilan,2025/12/1,6,132.8
Negeri Sembilan,2026/1/1,6,133
Negeri Sembilan,2026/2/1,6,133.4
Negeri Sembilan,2026/3/1,6,133.7
Pahang,2010/1/1,6,101.3
Pahang,2010/2/1,6,99.1
Pahang,2010/3/1,6,99.2
Pahang,2010/4/1,6,99.3
Pahang,2010/5/1,6,99.9
Pahang,2010/6/1,6,99.9
Pahang,2010/7/1,6,100
Pahang,2010/8/1,6,99.8
Pahang,2010/9/1,6,100.1
Pahang,2010/10/1,6,100.4
Pahang,2010/11/1,6,100.4
Pahang,2010/12/1,6,100.4
Pahang,2011/1/1,6,100.6
Pahang,2011/2/1,6,101.5
Pahang,2011/3/1,6,101.8
Pahang,2011/4/1,6,101.9
Pahang,2011/5/1,6,102
Pahang,2011/6/1,6,102.1
Pahang,2011/7/1,6,102.4
Pahang,2011/8/1,6,102.7
Pahang,2011/9/1,6,102.9
Pahang,2011/10/1,6,103
Pahang,2011/11/1,6,103.1
Pahang,2011/12/1,6,103.3
Pahang,2012/1/1,6,103.4
Pahang,2012/2/1,6,103.6
Pahang,2012/3/1,6,103.8
Pahang,2012/4/1,6,104.1
Pahang,2012/5/1,6,104
Pahang,2012/6/1,6,104.2
Pahang,2012/7/1,6,104.6
Pahang,2012/8/1,6,104.9
Pahang,2012/9/1,6,105.9
Pahang,2012/10/1,6,106.1
Pahang,2012/11/1,6,106.1
Pahang,2012/12/1,6,106.3
Pahang,2013/1/1,6,106.4
Pahang,2013/2/1,6,106.8
Pahang,2013/3/1,6,106.8
Pahang,2013/4/1,6,107
Pahang,2013/5/1,6,107.1
Pahang,2013/6/1,6,107.2
Pahang,2013/7/1,6,107.4
Pahang,2013/8/1,6,107.4
Pahang,2013/9/1,6,107.6
Pahang,2013/10/1,6,107.9
Pahang,2013/11/1,6,108.1
Pahang,2013/12/1,6,108.2
Pahang,2014/1/1,6,108.3
Pahang,2014/2/1,6,108.6
Pahang,2014/3/1,6,108.8
Pahang,2014/4/1,6,109.3
Pahang,2014/5/1,6,109.4
Pahang,2014/6/1,6,109.6
Pahang,2014/7/1,6,109.8
Pahang,2014/8/1,6,110.1
Pahang,2014/9/1,6,110.2
Pahang,2014/10/1,6,110.3
Pahang,2014/11/1,6,110.3
Pahang,2014/12/1,6,110.4
Pahang,2015/1/1,6,110.8
Pahang,2015/2/1,6,111
Pahang,2015/3/1,6,111.2
Pahang,2015/4/1,6,113.2
Pahang,2015/5/1,6,113.5
Pahang,2015/6/1,6,113.7
Pahang,2015/7/1,6,113.8
Pahang,2015/8/1,6,114
Pahang,2015/9/1,6,114.6
Pahang,2015/10/1,6,114.8
Pahang,2015/11/1,6,114.9
Pahang,2015/12/1,6,115.3
Pahang,2016/1/1,6,115.6
Pahang,2016/2/1,6,115.7
Pahang,2016/3/1,6,115.7
Pahang,2016/4/1,6,115.8
Pahang,2016/5/1,6,115.9
Pahang,2016/6/1,6,116.2
Pahang,2016/7/1,6,116.2
Pahang,2016/8/1,6,116.3
Pahang,2016/9/1,6,116.6
Pahang,2016/10/1,6,116.7
Pahang,2016/11/1,6,116.8
Pahang,2016/12/1,6,116.8
Pahang,2017/1/1,6,116.7
Pahang,2017/2/1,6,117.1
Pahang,2017/3/1,6,117.5
Pahang,2017/4/1,6,117.6
Pahang,2017/5/1,6,117.6
Pahang,2017/6/1,6,117.6
Pahang,2017/7/1,6,118.1
Pahang,2017/8/1,6,118.3
Pahang,2017/9/1,6,118.4
Pahang,2017/10/1,6,118.6
Pahang,2017/11/1,6,118.4
Pahang,2017/12/1,6,118.6
Pahang,2018/1/1,6,118.7
Pahang,2018/2/1,6,119
Pahang,2018/3/1,6,119.2
Pahang,2018/4/1,6,119.5
Pahang,2018/5/1,6,119.6
Pahang,2018/6/1,6,118.2
Pahang,2018/7/1,6,117.7
Pahang,2018/8/1,6,117.7
Pahang,2018/9/1,6,117.7
Pahang,2018/10/1,6,117.6
Pahang,2018/11/1,6,117.7
Pahang,2018/12/1,6,117.7
Pahang,2019/1/1,6,118.1
Pahang,2019/2/1,6,118.2
Pahang,2019/3/1,6,118.5
Pahang,2019/4/1,6,118.9
Pahang,2019/5/1,6,119.3
Pahang,2019/6/1,6,119.3
Pahang,2019/7/1,6,120.1
Pahang,2019/8/1,6,120.3
Pahang,2019/9/1,6,120.4
Pahang,2019/10/1,6,120.6
Pahang,2019/11/1,6,120.7
Pahang,2019/12/1,6,120.8
Pahang,2020/1/1,6,120.8
Pahang,2020/2/1,6,120.9
Pahang,2020/3/1,6,121.1
Pahang,2020/4/1,6,121.1
Pahang,2020/5/1,6,121.1
Pahang,2020/6/1,6,121.3
Pahang,2020/7/1,6,121.3
Pahang,2020/8/1,6,121.3
Pahang,2020/9/1,6,121.3
Pahang,2020/10/1,6,121.6
Pahang,2020/11/1,6,121.7
Pahang,2020/12/1,6,121.7
Pahang,2021/1/1,6,121.5
Pahang,2021/2/1,6,121.5
Pahang,2021/3/1,6,121.7
Pahang,2021/4/1,6,121.6
Pahang,2021/5/1,6,121.4
Pahang,2021/6/1,6,121.4
Pahang,2021/7/1,6,121.4
Pahang,2021/8/1,6,121.4
Pahang,2021/9/1,6,121
Pahang,2021/10/1,6,120.8
Pahang,2021/11/1,6,120.7
Pahang,2021/12/1,6,120.8
Pahang,2022/1/1,6,120.9
Pahang,2022/2/1,6,121.6
Pahang,2022/3/1,6,121.2
Pahang,2022/4/1,6,121.1
Pahang,2022/5/1,6,121.1
Pahang,2022/6/1,6,121.2
Pahang,2022/7/1,6,121.4
Pahang,2022/8/1,6,120.9
Pahang,2022/9/1,6,122
Pahang,2022/10/1,6,122
Pahang,2022/11/1,6,121.9
Pahang,2022/12/1,6,121.9
Pahang,2023/1/1,6,122.8
Pahang,2023/2/1,6,123.4
Pahang,2023/3/1,6,123.5
Pahang,2023/4/1,6,123.6
Pahang,2023/5/1,6,123.8
Pahang,2023/6/1,6,123.1
Pahang,2023/7/1,6,126
Pahang,2023/8/1,6,126.2
Pahang,2023/9/1,6,126.4
Pahang,2023/10/1,6,126
Pahang,2023/11/1,6,125.9
Pahang,2023/12/1,6,126.4
Pahang,2024/1/1,6,126.3
Pahang,2024/2/1,6,126.6
Pahang,2024/3/1,6,126.2
Pahang,2024/4/1,6,126
Pahang,2024/5/1,6,126.1
Pahang,2024/6/1,6,126.2
Pahang,2024/7/1,6,126.2
Pahang,2024/8/1,6,126.2
Pahang,2024/9/1,6,126.2
Pahang,2024/10/1,6,126.2
Pahang,2024/11/1,6,126.2
Pahang,2024/12/1,6,126.4
Pahang,2025/1/1,6,126.7
Pahang,2025/2/1,6,127
Pahang,2025/3/1,6,127
Pahang,2025/4/1,6,127.3
Pahang,2025/5/1,6,127.5
Pahang,2025/6/1,6,127.9
Pahang,2025/7/1,6,127.9
Pahang,2025/8/1,6,128.3
Pahang,2025/9/1,6,128.4
Pahang,2025/10/1,6,128.2
Pahang,2025/11/1,6,128.2
Pahang,2025/12/1,6,128.3
Pahang,2026/1/1,6,128.4
Pahang,2026/2/1,6,128.7
Pahang,2026/3/1,6,128.8
Perak,2010/1/1,6,99.3
Perak,2010/2/1,6,99.6
Perak,2010/3/1,6,99.7
Perak,2010/4/1,6,99.7
Perak,2010/5/1,6,99.9
Perak,2010/6/1,6,99.9
Perak,2010/7/1,6,100.2
Perak,2010/8/1,6,100.2
Perak,2010/9/1,6,100.2
Perak,2010/10/1,6,100.3
Perak,2010/11/1,6,100.4
Perak,2010/12/1,6,100.5
Perak,2011/1/1,6,100.5
Perak,2011/2/1,6,100.8
Perak,2011/3/1,6,100.9
Perak,2011/4/1,6,100.9
Perak,2011/5/1,6,101
Perak,2011/6/1,6,101.5
Perak,2011/7/1,6,102.1
Perak,2011/8/1,6,102.2
Perak,2011/9/1,6,102.3
Perak,2011/10/1,6,102.4
Perak,2011/11/1,6,102.5
Perak,2011/12/1,6,103.1
Perak,2012/1/1,6,103.2
Perak,2012/2/1,6,103.4
Perak,2012/3/1,6,103.5
Perak,2012/4/1,6,103.7
Perak,2012/5/1,6,103.7
Perak,2012/6/1,6,103.7
Perak,2012/7/1,6,103.9
Perak,2012/8/1,6,104
Perak,2012/9/1,6,104
Perak,2012/10/1,6,104.1
Perak,2012/11/1,6,104.2
Perak,2012/12/1,6,104.3
Perak,2013/1/1,6,104.3
Perak,2013/2/1,6,104.6
Perak,2013/3/1,6,104.9
Perak,2013/4/1,6,104.9
Perak,2013/5/1,6,105
Perak,2013/6/1,6,105
Perak,2013/7/1,6,104.8
Perak,2013/8/1,6,104.9
Perak,2013/9/1,6,105.2
Perak,2013/10/1,6,105.5
Perak,2013/11/1,6,105.8
Perak,2013/12/1,6,106.1
Perak,2014/1/1,6,106.3
Perak,2014/2/1,6,106.2
Perak,2014/3/1,6,106.1
Perak,2014/4/1,6,106.4
Perak,2014/5/1,6,106.8
Perak,2014/6/1,6,107
Perak,2014/7/1,6,107.2
Perak,2014/8/1,6,107.3
Perak,2014/9/1,6,107.3
Perak,2014/10/1,6,107.4
Perak,2014/11/1,6,107.5
Perak,2014/12/1,6,107.4
Perak,2015/1/1,6,108.3
Perak,2015/2/1,6,108.5
Perak,2015/3/1,6,109.1
Perak,2015/4/1,6,110.2
Perak,2015/5/1,6,110.6
Perak,2015/6/1,6,110.8
Perak,2015/7/1,6,111.1
Perak,2015/8/1,6,111.1
Perak,2015/9/1,6,111.9
Perak,2015/10/1,6,112.2
Perak,2015/11/1,6,112.6
Perak,2015/12/1,6,112.6
Perak,2016/1/1,6,113
Perak,2016/2/1,6,113
Perak,2016/3/1,6,113.1
Perak,2016/4/1,6,113.3
Perak,2016/5/1,6,113.3
Perak,2016/6/1,6,113.3
Perak,2016/7/1,6,113.5
Perak,2016/8/1,6,113.6
Perak,2016/9/1,6,113.7
Perak,2016/10/1,6,113.9
Perak,2016/11/1,6,114
Perak,2016/12/1,6,114.1
Perak,2017/1/1,6,114.2
Perak,2017/2/1,6,114.4
Perak,2017/3/1,6,114.8
Perak,2017/4/1,6,115
Perak,2017/5/1,6,115
Perak,2017/6/1,6,115.3
Perak,2017/7/1,6,115.6
Perak,2017/8/1,6,115.7
Perak,2017/9/1,6,116.1
Perak,2017/10/1,6,116.2
Perak,2017/11/1,6,116.3
Perak,2017/12/1,6,116.7
Perak,2018/1/1,6,116.9
Perak,2018/2/1,6,117
Perak,2018/3/1,6,117
Perak,2018/4/1,6,117.3
Perak,2018/5/1,6,117.3
Perak,2018/6/1,6,116.2
Perak,2018/7/1,6,116.4
Perak,2018/8/1,6,116.4
Perak,2018/9/1,6,116.5
Perak,2018/10/1,6,116.5
Perak,2018/11/1,6,116.5
Perak,2018/12/1,6,117.1
Perak,2019/1/1,6,117.4
Perak,2019/2/1,6,117.4
Perak,2019/3/1,6,117.5
Perak,2019/4/1,6,117.8
Perak,2019/5/1,6,118
Perak,2019/6/1,6,117.9
Perak,2019/7/1,6,118.1
Perak,2019/8/1,6,118.2
Perak,2019/9/1,6,118.3
Perak,2019/10/1,6,118.5
Perak,2019/11/1,6,118.5
Perak,2019/12/1,6,118.6
Perak,2020/1/1,6,118.8
Perak,2020/2/1,6,118.9
Perak,2020/3/1,6,119.1
Perak,2020/4/1,6,119.1
Perak,2020/5/1,6,119.3
Perak,2020/6/1,6,119.5
Perak,2020/7/1,6,119.5
Perak,2020/8/1,6,119.8
Perak,2020/9/1,6,119.9
Perak,2020/10/1,6,120.4
Perak,2020/11/1,6,120.3
Perak,2020/12/1,6,120.4
Perak,2021/1/1,6,120.7
Perak,2021/2/1,6,120.7
Perak,2021/3/1,6,120.9
Perak,2021/4/1,6,120.4
Perak,2021/5/1,6,120.7
Perak,2021/6/1,6,120.7
Perak,2021/7/1,6,121
Perak,2021/8/1,6,120.8
Perak,2021/9/1,6,120.9
Perak,2021/10/1,6,121.4
Perak,2021/11/1,6,121.7
Perak,2021/12/1,6,121.9
Perak,2022/1/1,6,122.1
Perak,2022/2/1,6,122.1
Perak,2022/3/1,6,122.3
Perak,2022/4/1,6,122.4
Perak,2022/5/1,6,122.5
Perak,2022/6/1,6,123
Perak,2022/7/1,6,124.1
Perak,2022/8/1,6,125.1
Perak,2022/9/1,6,125.1
Perak,2022/10/1,6,125.1
Perak,2022/11/1,6,125.1
Perak,2022/12/1,6,125.3
Perak,2023/1/1,6,125.8
Perak,2023/2/1,6,126
Perak,2023/3/1,6,126.1
Perak,2023/4/1,6,126.3
Perak,2023/5/1,6,126.3
Perak,2023/6/1,6,126.4
Perak,2023/7/1,6,126.7
Perak,2023/8/1,6,126.8
Perak,2023/9/1,6,126.8
Perak,2023/10/1,6,127.1
Perak,2023/11/1,6,127.1
Perak,2023/12/1,6,127.2
Perak,2024/1/1,6,127.4
Perak,2024/2/1,6,128.1
Perak,2024/3/1,6,128.1
Perak,2024/4/1,6,128.4
Perak,2024/5/1,6,128.1
Perak,2024/6/1,6,128.4
Perak,2024/7/1,6,127.4
Perak,2024/8/1,6,127.5
Perak,2024/9/1,6,127.1
Perak,2024/10/1,6,127.2
Perak,2024/11/1,6,127.2
Perak,2024/12/1,6,127.4
Perak,2025/1/1,6,127.7
Perak,2025/2/1,6,127.9
Perak,2025/3/1,6,128.1
Perak,2025/4/1,6,128.4
Perak,2025/5/1,6,128.4
Perak,2025/6/1,6,128.4
Perak,2025/7/1,6,128.5
Perak,2025/8/1,6,128.5
Perak,2025/9/1,6,128.4
Perak,2025/10/1,6,128.7
Perak,2025/11/1,6,128.5
Perak,2025/12/1,6,128.4
Perak,2026/1/1,6,128.3
Perak,2026/2/1,6,128.2
Perak,2026/3/1,6,128.3
Perlis,2010/1/1,6,98.7
Perlis,2010/2/1,6,99
Perlis,2010/3/1,6,99
Perlis,2010/4/1,6,100.2
Perlis,2010/5/1,6,100.2
Perlis,2010/6/1,6,100.2
Perlis,2010/7/1,6,100.2
Perlis,2010/8/1,6,100.2
Perlis,2010/9/1,6,100.6
Perlis,2010/10/1,6,100.6
Perlis,2010/11/1,6,100.6
Perlis,2010/12/1,6,100.6
Perlis,2011/1/1,6,100.6
Perlis,2011/2/1,6,100.6
Perlis,2011/3/1,6,100.7
Perlis,2011/4/1,6,100.7
Perlis,2011/5/1,6,102
Perlis,2011/6/1,6,102
Perlis,2011/7/1,6,102
Perlis,2011/8/1,6,100.8
Perlis,2011/9/1,6,101.5
Perlis,2011/10/1,6,101.5
Perlis,2011/11/1,6,101.6
Perlis,2011/12/1,6,101.7
Perlis,2012/1/1,6,101.9
Perlis,2012/2/1,6,102.2
Perlis,2012/3/1,6,102.2
Perlis,2012/4/1,6,102.2
Perlis,2012/5/1,6,102.4
Perlis,2012/6/1,6,102.4
Perlis,2012/7/1,6,102.4
Perlis,2012/8/1,6,102.7
Perlis,2012/9/1,6,102.9
Perlis,2012/10/1,6,103
Perlis,2012/11/1,6,103
Perlis,2012/12/1,6,103.2
Perlis,2013/1/1,6,103.2
Perlis,2013/2/1,6,103.4
Perlis,2013/3/1,6,103.8
Perlis,2013/4/1,6,103.8
Perlis,2013/5/1,6,103.8
Perlis,2013/6/1,6,103.8
Perlis,2013/7/1,6,103.8
Perlis,2013/8/1,6,104
Perlis,2013/9/1,6,104.1
Perlis,2013/10/1,6,102.8
Perlis,2013/11/1,6,102.6
Perlis,2013/12/1,6,102.7
Perlis,2014/1/1,6,103
Perlis,2014/2/1,6,103.3
Perlis,2014/3/1,6,103.5
Perlis,2014/4/1,6,103.7
Perlis,2014/5/1,6,103.6
Perlis,2014/6/1,6,104
Perlis,2014/7/1,6,104.6
Perlis,2014/8/1,6,104.6
Perlis,2014/9/1,6,104.3
Perlis,2014/10/1,6,104.3
Perlis,2014/11/1,6,104.4
Perlis,2014/12/1,6,104.4
Perlis,2015/1/1,6,104.3
Perlis,2015/2/1,6,104.5
Perlis,2015/3/1,6,104.6
Perlis,2015/4/1,6,106.1
Perlis,2015/5/1,6,106.9
Perlis,2015/6/1,6,106.9
Perlis,2015/7/1,6,106.9
Perlis,2015/8/1,6,106.8
Perlis,2015/9/1,6,106.6
Perlis,2015/10/1,6,107
Perlis,2015/11/1,6,106.9
Perlis,2015/12/1,6,107
Perlis,2016/1/1,6,107.7
Perlis,2016/2/1,6,108.1
Perlis,2016/3/1,6,107.9
Perlis,2016/4/1,6,108.4
Perlis,2016/5/1,6,108.5
Perlis,2016/6/1,6,108.7
Perlis,2016/7/1,6,108.6
Perlis,2016/8/1,6,108.8
Perlis,2016/9/1,6,109
Perlis,2016/10/1,6,109.5
Perlis,2016/11/1,6,109.9
Perlis,2016/12/1,6,110.2
Perlis,2017/1/1,6,110.9
Perlis,2017/2/1,6,111
Perlis,2017/3/1,6,111.6
Perlis,2017/4/1,6,111.7
Perlis,2017/5/1,6,111.5
Perlis,2017/6/1,6,111.6
Perlis,2017/7/1,6,111.8
Perlis,2017/8/1,6,112
Perlis,2017/9/1,6,112.6
Perlis,2017/10/1,6,112.8
Perlis,2017/11/1,6,112.9
Perlis,2017/12/1,6,113.6
Perlis,2018/1/1,6,113.7
Perlis,2018/2/1,6,113.3
Perlis,2018/3/1,6,113.7
Perlis,2018/4/1,6,113.8
Perlis,2018/5/1,6,114.2
Perlis,2018/6/1,6,113.1
Perlis,2018/7/1,6,112.2
Perlis,2018/8/1,6,112.7
Perlis,2018/9/1,6,112.8
Perlis,2018/10/1,6,112.8
Perlis,2018/11/1,6,113
Perlis,2018/12/1,6,113.6
Perlis,2019/1/1,6,114
Perlis,2019/2/1,6,114.1
Perlis,2019/3/1,6,114
Perlis,2019/4/1,6,114.1
Perlis,2019/5/1,6,114
Perlis,2019/6/1,6,114.6
Perlis,2019/7/1,6,114.6
Perlis,2019/8/1,6,114.3
Perlis,2019/9/1,6,114.3
Perlis,2019/10/1,6,114.4
Perlis,2019/11/1,6,114.4
Perlis,2019/12/1,6,114.2
Perlis,2020/1/1,6,114.9
Perlis,2020/2/1,6,114.6
Perlis,2020/3/1,6,114.5
Perlis,2020/4/1,6,114.5
